Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Myanmar,MMR,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Bank credit to bank deposits (%),GFDD.SI.04,..,70.77922,68.46716,59.44541,46.52174,34.77218,26.91706,24.37107,28.27804,39.24051,65.72208,61.99619,79.18594,87.91396,63.42157,79.40704,123.2472,151.9616,157.01,97.76155,80.17307,71.30826,54.85233,47.8079,35.97058,36.35167,35.15598,31.161,32.47913,30.04237,54.75124,65.57454,80.34877,74.65462,66.59705,67.09501,74.72285,87.9595,78.82935,60.80697,52.97998,59.20671,68.78624,66.79419,58.60893,63.10847,53.50104,47.35506,43.15889,39.08292,37.19898,43.9245,45.99569,51.77738,55.8577,54.14565,58.45456,58.74503,61.23283,59.54754,53.33974,..
Namibia,NAM,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.345705,28.14437,46.30455,33.88336,-13.15235,-24.38906,29.09136,6.041427,8.250459,5.91536,12.64493,-0.7779723,-8.269249,13.21525,18.7676,-0.5308606,-16.39757,28.5886
Namibia,NAM,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.45963,83.65115,109.2657,117.56,117.2276,121.0267,109.1506,115.0069,114.3576,100.8082,104.1063,114.5831,124.623,127.7195,131.0497,143.2515,126.1529,129.151,118.2933,77.94698,79.11591,77.90441,87.34834,88.96425,96.40399,100.9292,102.8892,94.60405,94.98506,91.69685,86.71822,84.10503
Nauru,NRU,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Bank credit to bank deposits (%),GFDD.SI.04,55.20548,64.65177,66.4604,53.9,62.57669,78.15829,78.3065,69.5549,76.22829,61.11671,67.96832,69.1875,55.43631,55.94977,62.89668,60.22727,37.17902,40.37608,44.70089,48.85295,57.07009,58.21681,50.29949,41.80093,45.66379,49.35513,55.81527,51.87328,56.30526,58.97067,56.69011,58.74,59.03126,58.9416,72.75237,84.26358,85.16573,82.96948,84.71738,79.33727,78.10256,74.5584,65.15717,64.74326,64.50857,68.11974,71.19691,74.04192,76.4866,87.83631,88.69429,81.96481,84.8269,80.25426,84.56432,79.73465,87.13718,89.56272,91.74895,91.88419,85.10596,96.22822
Netherlands,NLD,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.593003,26.68102,24.02558,-10.69851,-6.26684,33.52799,-10.35059,2.022116,8.737048,15.11084,21.46114,6.795091,26.73965,49.52396,31.52481,13.67064,17.86931,-18.04902,-23.01827,-27.37991,11.35504,13.48122,20.18073,12.93496,-24.95744,-30.46539,22.83177,-2.322211,-1.75425,13.63952,11.1088,15.04673,-5.21954,17.89263,3.994049,3.167146,0.0225215,31.51643
Netherlands,NLD,Bank credit to bank deposits (%),GFDD.SI.04,42.2452,46.61858,50.48899,52.49638,56.32184,58.91748,61.54057,63.64506,64.70223,67.16967,68.81422,68.51878,70.62237,76.40688,78.92314,78.89729,81.44438,90.39265,97.75564,100.6933,104.9349,102.0686,99.13102,98.28929,95.45609,92.99899,94.63364,98.72809,112.4539,108.1663,107.569,110.2176,110.2811,111.0751,119.5291,125.8836,132.4288,139.4071,..,..,..,145.336,143.4931,133.0807,137.2759,127.1387,120.096,125.6249,120.0128,121.7599,118.1013,117.7308,120.7548,121.0521,113.6109,111.7594,115.7731,113.0451,114.0112,108.001,97.72779,93.10935
New Caledonia,NCL,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.71433,20.62491,-1.970522,5.512734,9.86662,-14.52818,6.071052,-4.640183,-1.348041,3.423667,3.939709,17.70032,11.51932,3.055897,10.35191,-24.68238,-17.2081,3.497773,2.739875,4.844434,20.81595,9.787842,7.879201,13.14334,7.254693,11.16838,13.41614,9.028504,9.258931
New Zealand,NZL,Bank credit to bank deposits (%),GFDD.SI.04,54.87912,62.56441,58.86057,58.0876,56.13333,61.93487,61.20051,59.52288,67.29549,65.21378,..,64.03109,49.7261,59.00156,72.76881,69.97725,71.20526,73.06345,71.90054,71.1273,74.14306,80.24603,78.17125,80.01584,78.94653,74.7646,84.1001,91.44721,112.519,113.5001,106.5379,110.0048,116.0781,115.5295,117.0391,122.1929,118.6239,123.6968,131.6064,133.8646,139.8433,136.1115,136.1117,139.716,149.4174,156.8976,159.2955,161.7964,159.6309,162.0344,156.6982,..,..,154.4184,151.4143,148.0876,146.8055,143.8052,142.2213,143.5083,131.9387,131.8959
Nicaragua,NIC,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,Bank credit to bank deposits (%),GFDD.SI.04,223.8538,219.4299,190.8923,168.58,158.0508,152.5685,173.2056,190.3061,235.4122,235.6294,217.3201,197.58,166.4358,151.7673,171.6957,170.8772,146.7671,166.2408,203.405,245.679,267.1523,239.6882,237.2625,82.57072,44.58639,43.76485,49.96551,40.32434,36.06557,44.51613,98.08553,110.1319,166.8881,184.751,140.1334,125.8017,71.54831,65.70467,71.43853,82.79435,88.62169,53.27896,53.65197,60.53879,66.2506,80.72272,98.71774,110.5562,114.4201,88.36737,76.59564,79.11208,86.33065,86.35379,90.69148,92.87785,100.0377,103.8908,119.1357,97.33154,82.85081,77.98629
Niger,NER,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,Bank credit to bank deposits (%),GFDD.SI.04,321.3483,325,282.0359,254.6296,283.0357,380,395.0208,273.3746,307.9891,241.853,223.2746,164.7753,165.3957,146.9894,201.4702,229.3416,181.656,143.0351,155.7309,204.8034,195.3415,176.5858,238.8959,236.9556,158.0016,138.4386,144.0362,140.2968,121.599,93.95855,88.03978,98.18852,90.78629,92.42287,92.18022,58.28853,67.09842,65.73283,93.80748,82.76472,87.19579,77.52683,80.03696,78.30203,76.4867,88.10863,103.9089,86.9267,105.6115,109.9406,102.6309,119.3578,110.745,108.402,95.69073,106.3531,114.9129,111.5725,111.924,109.6205,98.29668,97.19174
Nigeria,NGA,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-12.85911,26.00447,53.40648,15.52014,32.23727,60.04034,-7.193364,21.67345,72.00127,8.366069,-54.94028,5.685201,-4.738637,-1.226617,54.041,9.671636,-21.42038,-13.83997,19.54205,17.55563,-22.77787,-6.074871,47.63477
Nigeria,NGA,Bank credit to bank deposits (%),GFDD.SI.04,80.52326,76.85305,102.165,109.3389,107.9948,104.0091,105.0471,116.8734,67.91653,58.30423,55.31405,75.77233,75.73696,83.49714,58.26584,54.682,51.19263,57.55257,77.99886,64.49801,63.0802,78.23691,82.04862,73.02871,68.27113,68.94479,87.03834,74.01418,70.67027,79.10954,64.38535,58.28763,85.71233,67.29633,86.8006,102.2165,105.2569,108.1541,104.6648,87.84451,78.08461,84.7373,79.67166,89.12019,91.59791,95.37292,86.33191,100.5666,103.3556,91.95659,73.29123,60.97476,56.58675,60.12266,71.89502,74.08922,83.75281,77.39462,62.03572,63.35437,53.88782,56.00794
North Macedonia,MKD,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-42.76072,-54.3235,6.962736,-6.856477,-27.68214,19.32577,4.05522,0,0,0,0,0,0,0
North Macedonia,MKD,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.64563,448.4128,280.1845,346.7051,284.6054,165.149,154.0807,119.7982,68.1669,79.30673,71.83232,74.3299,76.46696,78.67665,82.73229,98.67435,101.2752,95.86916,95.58074,97.33847,100.3318,101.5263,103.7241,98.42765,98.86015,97.07478,95.30592,93.51594,91.87683
Norway,NOR,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.24689,-1.987916,-2.167895,31.64327,-6.435483,-18.42254,-7.646083,50.98067,38.00682,35.88053,25.46477,-17.89576,-22.14126,32.87052,9.038444,4.799804,16.18939,17.05061,4.554439,-2.624295,22.40145,19.61415,1.352317,-6.332665,30.97372
Norway,NOR,Bank credit to bank deposits (%),GFDD.SI.04,84.85065,89.58052,91.51785,91.96161,92.45283,89.99496,92.50813,91.26214,87.92975,90.41512,87.00117,87.18346,87.7903,87.33334,88.75633,90.09792,75.95649,74.9024,72.46075,69.93098,71.93011,72.84173,73.81467,75.89854,79.68346,90.34057,113.4774,115.171,117.1698,116.9079,115.1732,107.3039,99.69314,103.8067,103.3713,109.6932,116.1515,135.5089,131.1911,136.9669,142.5755,144.5338,142.1002,147.7579,150.6863,158.1537,160.366,184.202,200.5509,193.4463,195.1586,194.4795,192.4441,188.1486,185.5648,208.4313,194.3015,195.6016,195.8353,197.4996,184.8973,175.0968
Oman,OMN,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-6.567724,7.471405,30.47494,14.93869,88.9427,6.000801,-29.23315,-14.43695,-18.75472,1.718822,32.41359,38.24235,44.61411,11.27666,27.60671,42.16035,-39.6653,14.17922,-7.270432,-6.149636,13.12271,9.163432,-11.65531,-8.762518,-5.622376,-12.958,-13.70493,-8.339844,6.176343
Oman,OMN,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,20.40106,59.99746,116.8216,108.1784,102.8853,110.3064,119.3365,129.451,123.013,100.0762,85.51318,83.11835,90.77516,89.0223,95.73352,93.14872,95.86516,93.39178,96.67848,91.66387,98.33113,100.5013,105.938,106.3963,111.5658,121.1406,135.831,139.6154,132.0824,127.7398,121.8099,121.0206,124.6092,114.9346,110.5578,103.6245,119.0747,119.5244,119.8304,120.2524,124.2511,121.2071,121.1647,127.9671,136.2779,138.4301,132.9001,133.5228,..,..
Pakistan,PAK,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.030794,40.86264,-15.26886,39.41175,83.29946,56.75797,51.37843,37.49234,24.56965,-4.905175,-35.03249,30.29405,14.83009,22.69135,49.37769,42.23892,10.53749,8.423384,23.87903,-3.777817,-14.58722,3.17081,16.44267
Pakistan,PAK,Bank credit to bank deposits (%),GFDD.SI.04,65.03635,76.97926,87.33015,87.19305,92.32571,95.82807,96.52344,101.0396,93.40436,91.98356,95.56939,85.17202,89.04508,87.63775,91.35851,82.70129,78.04858,80.90437,74.6493,78.87132,78.60262,82.01794,79.27536,77.09467,88.74046,98.93132,101.9171,89.51875,95.69326,98.88083,99.52948,91.122,82.01401,77.5336,72.87841,78.52322,72.90929,67.12942,70.5392,77.20502,80.74223,75.78499,67.10594,70.74772,78.29317,76.08358,79.4409,76.63133,86.92537,74.25291,68.76348,62.6346,54.02969,49.73339,48.9679,48.41241,47.93327,50.18073,54.94855,52.16853,46.09781,48.15987
Palau,PLW,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Panama,PAN,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.73086,44.23351,82.07726,11.63619,-10.63611,-14.77158,2.046832,10.05074,15.28687,15.89114,33.32328,29.51156,4.392182,-16.41337,18.47598,20.26422,28.45412,16.07635,-6.323728,-0.0633898,-4.21426,6.380798,9.257272,-3.968049,-11.62553,-4.899602
Panama,PAN,Bank credit to bank deposits (%),GFDD.SI.04,134.2618,131.7734,124.1237,113.0506,138.0235,138.7566,132.113,130.4132,122.5996,137.6692,145.8813,164.8618,177.3282,193.2705,217.5243,192.0744,186.2912,169.808,155.2287,149.1817,142.513,144.0369,129.57,128.6803,123.204,121.3971,124.2003,130.879,142.766,146.4551,108.3172,100.4875,98.22793,102.7289,104.382,109.9589,111.2871,112.3274,119.8033,128.233,124.3958,124.3214,107.7772,103.419,102.5594,108.2006,99.32719,101.6203,102.3803,94.32655,96.20033,102.3426,105.983,109.1847,111.8993,119.5161,123.6593,127.1737,128.2453,129.0403,117.9324,144.937
Papua New Guinea,PNG,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,99.56229,62.61412,103.219,69.09455,53.3472,55.41232,50.98637,73.53967,84.59054,89.69123,86.12873,87.47496,87.86602,89.89989,92.20314,94.34235,98.02802,93.49393,83.33222,69.20244,53.84323,60.53994,53.18309,43.22594,50.71092,64.40816,59.33075,59.14526,55.78531,54.07385,56.35522,48.93031,45.99613,44.77483,47.17683,58.7268,53.46304,58.02673,53.52903,53.64968,59.12489,59.36504,56.61583,54.53124,52.93565,59.51093,58.96091,57.68665,..
Paraguay,PRY,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,Bank credit to bank deposits (%),GFDD.SI.04,211.4431,99.89299,114.3939,108.0344,110.5816,120.1374,137.0332,150.018,157.2542,170.7157,170.264,163.6605,145.4679,137.2806,130.996,120.0181,111.196,105.0517,104.6827,116.1699,114.3601,109.5343,117.9445,105.3242,109.1788,106.9279,111.5416,98.28585,115.2204,98.82919,99.43544,101.36,101.0797,106.4487,117.1594,116.3896,125.9992,136.2609,125.3383,120.0143,122.4219,122.2104,122.0124,86.59126,84.9353,91.62765,95.13504,101.5027,120.5983,113.3064,132.781,150.3548,155.5227,156.8468,164.2863,173.9123,165.4823,149.8095,158.5248,161.8267,139.6064,139.2563
Peru,PER,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,399.0156,249.1936,339.062,93.69772,9.371984,4.795338,35.64631,-15.50704,4.43182,-8.229806,-15.86907,-1.565699,48.172,64.76322,44.16709,93.11377,128.2377,-29.4691,-12.17001,36.89856,25.69565,3.525749,-18.10579,-9.26263,-15.43526,0.1350994,0,0,0,0,0
Peru,PER,Bank credit to bank deposits (%),GFDD.SI.04,83.13252,82.17822,84.34782,81.67938,76.0479,74.51923,70.41666,71.875,73.8806,72.57525,60.68796,70.39627,67.58749,67.01492,53.29729,61.54589,58.58896,53.88409,44.31607,43.84845,51.43734,66.65831,58.39263,61.23732,51.71335,47.76101,52.40216,50.38222,49.1253,51.02149,50.86456,56.3264,63.2282,65.92889,78.43828,87.89845,92.6643,100.9418,105.5059,100.8687,99.41924,89.83225,87.31859,84.80907,82.44398,80.45625,75.58862,79.81017,84.85812,83.56039,80.37971,89.07169,89.45945,88.6114,94.47797,108.3578,98.85793,108.5641,113.6733,111.0474,118.1668,108.3095
Philippines,PHL,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.620473,32.49531,-14.45241,10.09415,35.86525,34.87987,60.82402,-9.274461,16.87541,-15.19814,-30.46923,20.42351,-27.08689,-14.92569,-9.959379,-1.209443,34.29828,22.95177,19.95683,44.43605,-23.3269,-5.490721,42.43801,18.5818,23.66012,25.05593,4.944097,9.272623,-1.84704,7.698148,-1.375208,2.120321,-19.61981,7.816459
Philippines,PHL,Bank credit to bank deposits (%),GFDD.SI.04,91.35593,97.63338,94.70013,110.0325,122.9497,122.2228,114.2907,109.8491,106.3347,103.2703,109.1492,109.6546,122.832,125.0448,163.8554,164.8488,151.3397,137.7593,140.4774,160.8292,158.3956,161.8846,154.142,131.0644,104.193,85.23362,68.2714,73.9358,68.68483,65.70804,68.69901,62.49479,68.02772,73.82639,73.6241,85.4379,101.691,102.455,87.20475,75.44434,72.52813,67.6375,62.47876,60.76447,60.02346,55.17232,49.92857,50.8831,55.71119,53.47214,55.32231,60.85786,65.005,57.6507,61.87344,63.76429,65.35923,68.64158,73.56164,72.77304,67.42352,64.24193
Poland,POL,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-12.42974,67.58527,23.17786,-6.790004,-1.764369,32.19285,-31.66208,-6.994404,7.181834,31.70648,23.55308,38.60609,19.46118,-28.41516,-23.77203,27.70523,3.159315,-10.95829,5.768265,-0.1961579,-7.611547,-18.75742,28.44674,-1.861039,-1.710369,-20.28874,21.25252
Poland,POL,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.22978,94.05848,75.39807,70.68871,62.99806,65.26538,69.71623,71.48009,69.02113,72.98325,73.76793,69.88255,74.61229,76.76397,77.88933,75.49107,82.25473,95.96466,110.044,102.9072,102.5258,104.435,100.8052,98.71478,97.43596,96.376,93.30706,92.32576,90.36519,87.29882,78.01118,74.61555
Portugal,PRT,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-29.91035,12.45348,-14.96101,-12.0135,-7.617519,51.36506,-1.549026,15.56512,57.13489,58.29215,-8.526807,21.19177,-23.0238,-18.36742,-6.854236,27.46177,11.30374,29.54412,30.43094,-25.19161,-16.12771,7.533432,-4.638109,-17.10047,19.92878,6.81893,-7.765816,-2.818127,15.12837,9.574989,2.262138,2.239597,21.49877
Portugal,PRT,Bank credit to bank deposits (%),GFDD.SI.04,91.86077,99.92005,96.63905,92.56513,88.74689,90.76766,91.30775,87.61839,87.0046,89.03378,92.827,92.09736,89.95152,90.82387,92.23026,114.3108,115.6484,120.6998,114.7897,97.92955,90.4862,87.39378,85.98492,89.36292,84.03519,73.73325,70.37627,66.52789,64.47056,63.60819,66.66694,67.75208,68.70872,68.95382,69.92307,76.53872,85.07861,95.04468,112.7531,..,..,134.7474,148.8981,150.918,154.3044,153.3545,165.1214,176.3043,172.1136,190.6473,183.6783,181.6463,187.1785,174.2578,158.6011,146.7848,129.9534,118.2192,109.2154,98.66707,92.96712,85.19161
Puerto Rico,PRI,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.78371,-30.25757,26.51155,23.96359,9.437887,16.15793,37.02919,-3.227249,-10.00223,-5.279521,4.438377,11.25988,-3.830226,17.26086
Qatar,QAT,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,65.01333,65.19254,56.64283,75.55455,84.45058,74.60149,66.95008,80.45044,81.56673,86.36074,82.64086,69.51917,75.18954,81.62875,59.33396,63.27685,71.19268,70.50337,81.77572,81.14827,80.8695,105.5393,132.1638,70.45377,55.9139,59.64065,56.15923,62.61233,66.18806,64.54331,64.01641,58.45245,48.75713,58.89769,63.59439,71.8783,75.10087,80.82429,95.82994,87.93535,78.71335,80.12629,67.70665,64.7972,70.07263,81.67395,90.65733,79.24535,96.93179,113.7933,124.1457,134.9342
Romania,ROU,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,190.9141,179.8006,201.0479,204.239,230.0768,234.5458,243.29,245.2444,191.2926,162.4828,..,..,..,..,..,50.19893,39.93896,53.30579,37.71582,36.16904,44.40699,48.67676,70.66207,71.33749,80.35229,93.52132,114.3229,130.6293,119.7743,119.7578,121.1445,117.357,104.5328,93.79823,88.91443,82.82039,79.24922,78.13582,75.1609,68.89413,67.0829
Russian Federation,RUS,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.11611,4.834083,14.48678,78.87629,28.92896,14.83927,2.187406,-53.50716,42.42755,20.13818,20.11827,-9.210217,-4.640927,-0.9361223,0.9304636,-0.3107702,16.27472,7.873135,13.42071,-2.543628,13.11667,1.41672,0,0,0,0
Russian Federation,RUS,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.22432,94.08919,101.0338,111.3278,108.5214,114.3442,120.1138,140.4487,117.9001,106.7326,110.5416,116.1174,116.1437,123.0315,106.8892,106.5985,104.4564,102.6543,105.1218,102.2596,104.3566
Rwanda,RWA,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,RWA,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,13.49558,17.11543,41.43159,34.15488,30.42404,32.16158,42.95803,45.51892,32.60588,44.68497,69.46388,57.29505,44.44888,67.78793,72.84321,50.68222,70.37592,81.12719,87.3187,78.02066,84.23363,90.6853,78.2132,71.01642,78.75419,84.22735,69.16683,51.65797,59.28961,68.14198,66.94814,63.39753,59.82647,67.11843,80.04588,78.93274,78.59193,75.01096,71.27401,70.86633,72.6344,77.38924,91.20049,83.77258,103.5674,92.11725,87.24824,87.65536,103.5353,102.0113,103.0253,112.248,111.8415,116.0548,108.8573,107.2499,105.3181,101.9962
